,bookid
42301,1382422
42302,4266008
42303,1382424
42304,2037792
42305,2037795
42306,1775652
42307,1513507
42308,1120298
42309,3348523
42310,3086379
42311,4266033
42312,4266034
42313,1120306
42314,1775668
42315,1775669
42316,4266039
42317,3610681
42318,3217465
42319,3348538
42320,2037821
42321,1775683
42322,4266053
42323,3741765
42324,2037831
42325,1775691
42326,2037837
42327,1775694
42328,2299982
42329,3741776
42330,3872850
42331,1775699
42332,2955352
42333,1775705
42334,1775714
42335,1775718
42336,3872873
42337,2300010
42338,3872875
42339,3086444
42340,3741805
42341,3348590
42342,3217519
42343,3348588
42344,1775724
42345,1120364
42346,3217522
42347,2300020
42348,3872884
42349,3217517
42350,1916035
42351,1120372
42352,3217542
42353,2037895
42354,3872904
42355,2037897
42356,2300047
42357,2300051
42358,3217555
42359,1120403
42360,1120412
42361,3086497
42362,3086499
42363,3217575
42364,2300072
42365,2300073
42366,1120425
42367,2300078
42368,1120431
42369,2037936
42370,2300081
42371,1120438
42372,2037949
42373,3086530
42374,2037955
42375,2037956
42376,1775813
42377,2300102
42378,2300103
42379,3741895
42380,1382596
42381,1775812
42382,2300109
42383,2300111
42384,2300112
42385,3217616
42386,3610834
42387,3217619
42388,2300116
42389,1120469
42390,3217622
42391,3217618
42392,2300123
42393,1775836
42394,3348703
42395,2037987
42396,1906917
42397,3086575
42398,3086581
42399,3086582
42400,1906939
42401,1096983
42402,2300158
42403,1473187
42404,3348742
42405,3086600
42406,3348746
42407,3610890
42408,1082415
42409,1644818
42410,2038036
42411,1775895
42412,2300183
42413,2038041
42414,2038043
42415,2038044
42416,3217696
42417,2038048
42418,1473193
42419,1775913
42420,1775914
42421,1120553
42422,2038064
42423,1382705
42424,2038066
42425,1775923
42426,1030320
42427,1775926
42428,3348792
42429,3610941
42430,2038078
42431,3086655
42432,1907006
42433,4135234
42434,1775940
42435,3348809
42436,2300235
42437,3348819
42438,1775957
42439,2038102
42440,3086679
42441,2038105
42442,3610969
42443,2038106
42444,3610970
42445,1907041
42446,4135266
42447,1120617
42448,2038122
42449,1251690
42450,1907050
42451,2038125
42452,2038123
42453,1775982
42454,3086704
42455,4790641
42456,3610988
42457,1251704
42458,1120632
42459,2038138
42460,1120642
42461,3217799
42462,1120648
42463,1776008
42464,2300298
42465,2300297
42466,2300301
42467,1120655
42468,1513871
42469,3873167
42470,1160596
42471,1907091
42472,1776019
42473,4004244
42474,1776022
42475,1251737
42476,1644956
42477,1251741
42478,1776030
42479,1776031
42480,1382816
42481,1907105
42482,4004257
42483,2038177
42484,1382820
42485,2300325
42486,4833872
42487,1907111
42488,4004263
42489,3873194
42490,1382829
42491,1382830
42492,1382831
42493,1382832
42494,1382833
42495,1382834
42496,1382835
42497,1382836
42498,3742130
42499,1382838
42500,3217847
42501,1382840
42502,3742129
42503,1382842
42504,1382843
42505,1382844
42506,1382845
42507,1382846
42508,1251775
42509,1382848
42510,1251777
42511,4004286
42512,1251781
42513,1251782
42514,1251783
42515,2300365
42516,1251791
42517,1382864
42518,2300375
42519,2300377
42520,3086810
42521,2300378
42522,1120732
42523,3086812
42524,2038238
42525,3873251
42526,1251813
42527,2431464
42528,3086832
42529,1907186
42530,1776118
42531,3086844
42532,1251839
42533,1907199
42534,1776127
42535,1251842
42536,1776128
42537,1251845
42538,3086854
42539,3217929
42540,3217934
42541,1776143
42542,1776155
42543,1120799
42544,4004385
42545,1120808
42546,3086894
42547,1120817
42548,1251894
42549,1251897
42550,2038333
42551,2300479
42552,1251905
42553,1120837
42554,4004422
42555,1776200
42556,4004425
42557,3873355
42558,3086931
42559,1120852
42560,2038358
42561,1776216
42562,4004448
42563,2300515
42564,2300517
42565,1383014
42566,1514087
42567,1120872
42568,1907311
42569,1907312
42570,1776241
42571,2300529
42572,1907315
42573,1645169
42574,1120886
42575,1776250
42576,1776253
42577,3349126
42578,2038408
42579,1907341
42580,1681678
42581,3086992
42582,2038417
42583,3873426
42584,2038423
42585,1120919
42586,2038427
42587,3742366
42588,1776288
42589,4004514
42590,2038437
42591,4266664
42592,2038441
42593,1383080
42594,2254818
42595,1776300
42596,1776304
42597,2300595
42598,3480244
42599,2300597
42600,2300596
42601,3087031
42602,3087038
42603,3087039
42604,1907392
42605,1252032
42606,4135618
42607,1907397
42608,2038470
42609,1776327
42610,4266698
42611,3349195
42612,2038479
42613,2300626
42614,2038482
42615,1907413
42616,1252057
42617,2300634
42618,4004569
42619,2300636
42620,3349213
42621,1383133
42622,1120991
42623,3349216
42624,2300643
42625,1907427
42626,4266725
42627,2300648
42628,2038513
42629,3349235
42630,2038518
42631,2038519
42632,1121019
42633,3611389
42634,3611391
42635,2038533
42636,2038534
42637,4791051
42638,4266763
42639,1252111
42640,2300690
42641,4922132
42642,1252117
42643,1252118
42644,1121047
42645,4922133
42646,4922134
42647,1252120
42648,2038556
42649,1907487
42650,2300707
42651,2228791
42652,1907494
42653,1907496
42654,1776424
42655,1776428
42656,4266797
42657,1030420
42658,1121073
42659,1252146
42660,1776435
42661,1907506
42662,3218229
42663,1121076
42664,1252151
42665,4266808
42666,3218233
42667,3218235
42668,3480380
42669,1907517
42670,1907518
42671,2300731
42672,3480384
42673,1907520
42674,3087173
42675,2038599
42676,1645383
42677,1290941
42678,2038602
42679,3087182
42680,3218255
42681,2038617
42682,1776475
42683,1776476
42684,1383266
42685,1776482
42686,1776483
42687,1907560
42688,2300779
42689,2038637
42690,3349358
42691,2038640
42692,2300786
42693,1907571
42694,1776501
42695,1776507
42696,1776509
42697,2038655
42698,2038656
42699,4791169
42700,3087232
42701,1907587
42702,1907588
42703,1383302
42704,1907590
42705,2300813
42706,4922253
42707,1776526
42708,1252240
42709,2300816
42710,1252239
42711,2300819
42712,4004755
42713,1907605
42714,3087253
42715,3087255
42716,4922264
42717,1252247
42718,1776540
42719,1252257
42720,1121192
42721,3611560
42722,1645491
42723,3611575
42724,2300859
42725,2098563
42726,1776574
42727,1421223
42728,1776579
42729,1645508
42730,1121222
42731,4004806
42732,2038726
42733,1776590
42734,1907663
42735,2038734
42736,4004817
42737,2300882
42738,2038739
42739,1252313
42740,1907677
42741,2228828
42742,3218402
42743,1776610
42744,3218406
42745,1907691
42746,1907692
42747,1907693
42748,4004848
42749,1252337
42750,4004849
42751,3087345
42752,4004852
42753,1383414
42754,3611640
42755,1645562
42756,4004859
42757,1645563
42758,2038784
42759,4135941
42760,2300937
42761,4135947
42762,1252367
42763,1252373
42764,4922394
42765,1907739
42766,3873819
42767,2300956
42768,3218461
42769,2300959
42770,1645604
42771,2038822
42772,2169896
42773,1252393
42774,3873836
42775,3873837
42776,1252397
42777,4267055
42778,2300977
42779,1383475
42780,2300982
42781,1776695
42782,1121335
42783,2300985
42784,2300986
42785,3611706
42786,1776699
42787,1383486
42788,1776703
42789,2038849
42790,4398150
42791,1776714
42792,4922442
42793,1252429
42794,2038862
42795,4922445
42796,2301008
42797,2038865
42798,3873871
42799,2301012
42800,4136020
42801,2301014
42802,3218519
42803,4267096
42804,2038874
42805,2038875
42806,1907803
42807,3742814
42808,3873887
42809,1907808
42810,3349602
42811,3873891
42812,3873892
42813,3349604
42814,3218534
42815,4922471
42816,4267107
42817,3349603
42818,1121386
42819,1907820
42820,3873901
42821,4267122
42822,1121395
42823,3611764
42824,1252468
42825,1907830
42826,3087474
42827,3349621
42828,3349625
42829,4922490
42830,4004987
42831,4004988
42832,1121403
42833,2038912
42834,3349634
42835,4922501
42836,1907846
42837,2301062
42838,3349637
42839,4267149
42840,4267150
42841,4267153
42842,1907859
42843,2301075
42844,1121432
42845,4922521
42846,4922527
42847,4922528
42848,1121443
42849,4136100
42850,4267171
42851,1121447
42852,3349675
42853,4922540
42854,3218603
42855,4791468
42856,2301100
42857,2432179
42858,4267188
42859,1776821
42860,1776823
42861,1776832
42862,1776833
42863,3218626
42864,1252547
42865,1252550
42866,2038988
42867,4922573
42868,1776851
42869,1907928
42870,1776856
42871,3742938
42872,3087578
42873,3218652
42874,1645789
42875,2170078
42876,1907931
42877,3611865
42878,3087585
42879,4922596
42880,2301157
42881,1383654
42882,2301159
42883,1907943
42884,2301161
42885,1907945
42886,2170091
42887,3874026
42888,3349742
42889,2301167
42890,1252591
42891,2301170
42892,1776884
42893,2563318
42894,3611897
42895,1383674
42896,1121529
42897,1121532
42898,1186821
42899,4922618
42900,3087618
42901,1907976
42902,1907977
42903,4922634
42904,1907979
42905,3087627
42906,3218711
42907,1383705
42908,4922651
42909,1907996
42910,1907997
42911,4922654
42912,1907999
42913,4922655
42914,1908001
42915,1252642
42916,4005156
42917,1252645
42918,1252649
42919,1252652
42920,1252656
42921,4136241
42922,1252661
42923,4136247
42924,1776957
42925,3743038
42926,3087683
42927,1252677
42928,1551558
42929,2039111
42930,4922695
42931,4922698
42932,4922699
42933,3611980
42934,1252684
42935,4922703
42936,4922706
42937,1776979
42938,1121624
42939,1776987
42940,3874147
42941,4136299
42942,1121644
42943,4922734
42944,3349877
42945,3874168
42946,2301304
42947,1383800
42948,2301308
42949,1777020
42950,2301312
42951,2301314
42952,2301315
42953,1252742
42954,4005255
42955,2039176
42956,1121670
42957,2170250
42958,1121673
42959,2301328
42960,4005274
42961,2956704
42962,4005281
42963,2694562
42964,1121699
42965,1645988
42966,4005284
42967,2039212
42968,3218862
42969,4005296
42970,4005299
42971,3844119
42972,2301377
42973,2039233
42974,3612097
42975,2170313
42976,1252810
42977,4791754
42978,4136397
42979,3743192
42980,4005336
42981,1777118
42982,1908191
42983,1121759
42984,1777119
42985,2170341
42986,3349991
42987,2170344
42988,3612135
42989,1121770
42990,1252840
42991,1908201
42992,1252842
42993,1908206
42994,3218927
42995,1252839
42996,4005361
42997,1252851
42998,3874293
42999,2039285
43000,1551593
43001,3612153
43002,3350010
43003,3087865
43004,2301436
43005,2039292
43006,3218944
43007,1777163
43008,1777164
43009,3612177
43010,1777173
43011,2301461
43012,3087896
43013,3087897
43014,2563612
43015,3350048
43016,2301475
43017,1908261
43018,1908263
43019,1777192
43020,1908264
43021,1908267
43022,1908268
43023,4136491
43024,4136496
43025,1908274
43026,4005430
43027,1121848
43028,1908281
43029,3219002
43030,1252926
43031,1252927
43032,4005439
43033,4005441
43034,3874371
43035,1908297
43036,1384011
43037,4005454
43038,1252943
43039,1252944
43040,1384016
43041,4136529
43042,3874387
43043,1121881
43044,1121882
43045,3874395
43046,1121883
43047,3350114
43048,1908334
43049,1908336
43050,1908337
43051,2039410
43052,2170489
43053,4005499
43054,3612285
43055,2039422
43056,1121919
43057,1908356
43058,1908358
43059,1252998
43060,1908361
43061,2301577
43062,3350158
43063,3612303
43064,1253007
43065,2301585
43066,2039438
43067,1384084
43068,1908374
43069,2301591
43070,3088024
43071,1384094
43072,1908384
43073,1515169
43074,1515170
43075,1253024
43076,2301604
43077,3874469
43078,3219109
43079,1908392
43080,3874474
43081,4136618
43082,2301615
43083,1515184
43084,1515185
43085,3713911
43086,1515187
43087,2301618
43088,2301629
43089,1908414
43090,4136640
43091,2039490
43092,1253058
43093,4005571
43094,4005573
43095,2039497
43096,2301644
43097,1646285
43098,1515215
43099,1777364
43100,3874516
43101,1908440
43102,2301659
43103,2301660
43104,1908445
43105,1253093
43106,1253095
43107,1908455
43108,1777385
43109,1908460
43110,1908463
43111,3612400
43112,3219183
43113,1908467
43114,3612410
43115,2039548
43116,1253117
43117,2039549
43118,3743485
43119,3350272
43120,3612417
43121,1777410
43122,1122044
43123,1122052
43124,2170629
43125,3219204
43126,3088135
43127,1646344
43128,1253129
43129,3219205
43130,4923147
43131,2301714
43132,3350290
43133,3088146
43134,1515286
43135,1515287
43136,1908505
43137,1777436
43138,4136734
43139,1122083
43140,3350308
43141,1908517
43142,1908518
43143,1646376
43144,4923179
43145,2124790
43146,3350319
43147,4136752
43148,4923185
43149,1515314
43150,1122100
43151,3350327
43152,2039607
43153,1122105
43154,3219258
43155,1908539
43156,1908540
43157,2301755
43158,1908542
43159,1908546
43160,2301763
43161,2039621
43162,1777478
43163,1384263
43164,1384264
43165,2039628
43166,3219277
43167,1908556
43168,1908560
43169,2039633
43170,4267860
43171,2301781
43172,2301782
43173,2039642
43174,4136798
43175,1122143
43176,4136799
43177,1908575
43178,4005730
43179,3219299
43180,1646433
43181,4005727
43182,1253222
43183,2039655
43184,1253224
43185,1908578
43186,1646441
43187,3088228
43188,4267884
43189,1515366
43190,1646447
43191,2301811
43192,4005749
43193,1908598
43194,3219319
43195,1122168
43196,1384315
43197,2098754
43198,1908606
43199,1777536
43200,1384321
43201,1384322
43202,3219334
43203,1122182
43204,1515400
43205,1515401
43206,1253258
43207,2695049
43208,1253264
43209,1253265
43210,4005778
43211,4267923
43212,1253267
43213,3350420
43214,4267929
43215,1384345
43216,4267933
43217,1253277
43218,2695071
43219,1515424
43220,3219361
43221,4136866
43222,4005794
43223,1908642
43224,1253285
43225,3219365
43226,1908650
43227,1253291
43228,1253292
43229,1777581
43230,1253298
43231,1515445
43232,3219385
43233,3088315
43234,1122236
43235,3219389
43236,3219390
43237,2301885
43238,1253310
43239,3219393
43240,1253309
43241,1253312
43242,3350460
43243,4136901
43244,3219391
43245,1122244
43246,1908673
43247,1515467
43248,2039755
43249,3874765
43250,3088334
43251,1908684
43252,2039762
43253,1908691
43254,3874772
43255,1908693
43256,1777622
43257,1777621
43258,3219415
43259,3088345
43260,4136920
43261,1122268
43262,3088349
43263,2301917
43264,1253340
43265,1384416
43266,3088353
43267,1515489
43268,1515495
43269,1253355
43270,1122285
43271,1515503
43272,1515510
43273,1908727
43274,1122299
43275,1908735
43276,1122304
43277,2039809
43278,2039807
43279,2301955
43280,2039812
43281,2039813
43282,2039814
43283,1122310
43284,2301958
43285,4005893
43286,2039815
43287,2039811
43288,4235012
43289,2301966
43290,2301970
43291,1122323
43292,4792338
43293,1122322
43294,1253398
43295,1777688
43296,2039832
43297,1310670
43298,4792354
43299,1777702
43300,2039847
43301,3088422
43302,4792360
43303,2039850
43304,4792363
43305,1908780
43306,2170924
43307,1122350
43308,4792358
43309,2170928
43310,4005936
43311,4268081
43312,1030675
43313,4268086
43314,3874871
43315,2302009
43316,1777722
43317,1777723
43318,1122364
43319,2229050
43320,2170942
43321,2039867
43322,3088441
43323,1253444
43324,2039878
43325,1122380
43326,2039885
43327,2039886
43328,2302030
43329,2170957
43330,1122385
43331,1646673
43332,1253459
43333,2302035
43334,2302031
43335,2039894
43336,2039896
43337,1253464
43338,1122395
43339,2170974
43340,1908832
43341,2170976
43342,1777762
43343,1908835
43344,1122404
43345,4268130
43346,1515621
43347,2170983
43348,4923495
43349,2695273
43350,4268129
43351,3088496
43352,1253490
43353,2098803
43354,2302070
43355,4137080
43356,2039931
43357,2302076
43358,2302075
43359,4006012
43360,3219583
43361,2302080
43362,2039935
43363,2171008
43364,1515653
43365,2171013
43366,2302087
43367,3612806
43368,1253513
43369,1515659
43370,2302096
43371,1908881
43372,2302098
43373,3350676
43374,4137114
43375,2039965
43376,4137118
43377,1777823
43378,3350687
43379,1253538
43380,2957475
43381,2039972
43382,2171045
43383,1253541
43384,4137125
43385,4137127
43386,3743915
43387,3874990
43388,2171055
43389,1253551
43390,2171057
43391,3743922
43392,1253555
43393,1253554
43394,1515701
43395,2176971
43396,1122482
43397,2302139
43398,1777853
43399,3875006
43400,3875007
43401,1253565
43402,3088578
43403,1908931
43404,1384650
43405,3743951
43406,4137171
43407,4137172
43408,1253589
43409,4137175
43410,4137176
43411,4137178
43412,1515741
43413,4137182
43414,3219680
43415,4923620
43416,4923621
43417,4923622
43418,2040036
43419,4923624
43420,1082814
43421,1777898
43422,2040043
43423,1122540
43424,1515757
43425,1515758
43426,3088625
43427,3350770
43428,1253619
43429,3350771
43430,3350772
43431,2040056
43432,2302201
43433,1384697
43434,2040059
43435,1384700
43436,1122557
43437,1384699
43438,3088645
43439,1253638
43440,1122567
43441,1384711
43442,2302217
43443,4923657
43444,1384710
43445,1777932
43446,1122575
43447,1122576
43448,1122577
43449,1122578
43450,2040088
43451,1122587
43452,3744028
43453,1122588
43454,1253663
43455,1515807
43456,2040099
43457,1515812
43458,1421497
43459,3744039
43460,3744040
43461,4006183
43462,3744042
43463,1384748
43464,1777970
43465,2171187
43466,3744052
43467,1384759
43468,1777977
43469,1122619
43470,4137276
43471,2302269
43472,1777981
43473,2302273
43474,4137288
43475,4006218
43476,1253707
43477,2040139
43478,2302286
43479,1253713
43480,1646934
43481,1778011
43482,2302302
43483,3088736
43484,1253730
43485,1122660
43486,1253733
43487,2302310
43488,2302309
43489,3744109
43490,3875182
43491,4006257
43492,1909107
43493,1253750
43494,1778044
43495,3744124
43496,1515902
43497,1778047
43498,3744129
43499,4137348
43500,1646981
43501,2302342
43502,1778062
43503,1515922
43504,3350931
43505,1122708
43506,1253783
43507,4137372
43508,3613084
43509,1253794
43510,1050180
43511,1909158
43512,3219883
43513,1253809
43514,1384881
43515,2171321
43516,1778109
