book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
3083,3934321,3934321,3979878,61,61720771,9780061720770.0,L.J. Smith,2009.0,The Return: Nightfall,"Nightfall (The Vampire Diaries: The Return, #1)",en-US,3.57,40213,44297,1651,3057,5863,11610,10507,13260,https://images.gr-assets.com/books/1347414391m/3934321.jpg,https://images.gr-assets.com/books/1347414391s/3934321.jpg
3084,3467,3467,2529035,41,375828257,9780375828260.0,Jeanne DuPrau,2004.0,The People of Sparks,"The People of Sparks (Book of Ember, #2)",eng,3.65,40859,43334,3059,707,3659,14746,15372,8850,https://images.gr-assets.com/books/1397931991m/3467.jpg,https://images.gr-assets.com/books/1397931991s/3467.jpg
3085,5954,5954,955995,214,374506841,9780374506840.0,"Hermann Hesse, Ursule Molinaro",1930.0,Narziß und Goldmund,Narcissus and Goldmund,eng,4.19,25544,32779,1318,319,1134,5204,11464,14658,https://images.gr-assets.com/books/1374680750m/5954.jpg,https://images.gr-assets.com/books/1374680750s/5954.jpg
3086,25106,25106,181895,36,1563891069,9781563891070.0,"Neil Gaiman, Bryan Talbot, Stan Woch, P. Craig Russell, Shawn McManus, John Watkiss, Jill Thompson, Duncan Eagleson, Kent Williams, Todd Klein",1990.0,The Sandman: Fables and Reflections,Fables and Reflections (The Sandman #6),eng,4.45,35930,40028,892,116,413,3743,12737,23019,https://images.gr-assets.com/books/1311961999m/25106.jpg,https://images.gr-assets.com/books/1311961999s/25106.jpg
3087,17199504,17199504,19248070,71,1620401398,9781620401390.0,Samantha Shannon,2013.0,The Bone Season,"The Bone Season (The Bone Season, #1)",eng,3.75,27652,42533,6748,1624,3738,10112,15207,11852,https://images.gr-assets.com/books/1421412990m/17199504.jpg,https://images.gr-assets.com/books/1421412990s/17199504.jpg
3088,31250,31250,80851,442,141439963,9780141439970.0,"Charles Dickens, Helen Small, Stephen Wall",1855.0,Little Dorrit,Little Dorrit,eng,3.97,33997,36523,1184,918,1978,7645,12815,13167,https://images.gr-assets.com/books/1496619146m/31250.jpg,https://images.gr-assets.com/books/1496619146s/31250.jpg
3090,50833,581811,1203845,79,739418378,9780739418380.0,Jacqueline Susann,1966.0,Valley of the Dolls,Valley of the Dolls,en-US,3.7,25210,37222,2632,978,3480,10717,12522,9525,https://images.gr-assets.com/books/1328281855m/50833.jpg,https://images.gr-assets.com/books/1328281855s/50833.jpg
3091,12657,12657,1251662,56,375760385,9780375760390.0,James A. Michener,1965.0,The Source,The Source,eng,4.3,31499,33099,1092,296,906,4489,10412,16996,https://images.gr-assets.com/books/1412531751m/12657.jpg,https://images.gr-assets.com/books/1412531751s/12657.jpg
3092,4954,4954,2641412,45,1400033543,9781400033550.0,Dave Eggers,2002.0,You Shall Know Our Velocity!,You Shall Know Our Velocity!,eng,3.62,23985,25405,1524,811,2545,7627,8914,5508,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3094,201126,201126,1974395,93,689853491,9780689853490.0,"Michael Rosen, Helen Oxenbury",1989.0,We're Going on a Bear Hunt,We're Going on a Bear Hunt,eng,4.27,32869,34254,1091,389,1194,5261,9430,17980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3096,673657,673657,418832,45,345352661,9780345352670.0,David Eddings,1985.0,Guardians of the West,"Guardians of the West (The Malloreon, #1)",en-US,4.09,37943,40022,425,269,1525,8183,14516,15529,https://images.gr-assets.com/books/1342528416m/673657.jpg,https://images.gr-assets.com/books/1342528416s/673657.jpg
3097,7076706,7076706,7330987,62,399156577,9780399156570.0,Nora Roberts,2010.0,The Search,The Search,eng,4.11,34973,38603,2210,353,1290,7240,14427,15293,https://images.gr-assets.com/books/1302725483m/7076706.jpg,https://images.gr-assets.com/books/1302725483s/7076706.jpg
3098,13147,13147,2172512,75,446613371,9780446613380.0,"James Patterson, Howard Roughan",2005.0,Honeymoon,"Honeymoon (Honeymoon, #1)",eng,3.81,30756,33846,1861,517,2260,9605,12341,9123,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3099,45252,45252,987015,39,345461622,9780345461630.0,Peter F. Hamilton,2004.0,Pandora's Star,Pandora's Star,eng,4.24,28386,32175,1606,383,995,4099,11868,14830,https://images.gr-assets.com/books/1440699949m/45252.jpg,https://images.gr-assets.com/books/1440699949s/45252.jpg
3100,322351,322351,816361,45,440421853,9780440421860.0,Thomas Rockwell,1973.0,How to Eat Fried Worms,How to Eat Fried Worms,eng,3.75,37888,39209,853,1070,3108,11838,11890,11303,https://images.gr-assets.com/books/1320519921m/322351.jpg,https://images.gr-assets.com/books/1320519921s/322351.jpg
3102,6335026,6335026,6520850,62,077832740X,9780778327400.0,Heather Gudenkauf,2008.0,The Weight of Silence,The Weight of Silence,eng,3.93,33235,35125,3525,352,1625,8172,14991,9985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3103,22522808,22522808,41947380,40,62330268,9780062330260.0,Neil Gaiman,2015.0,Trigger Warning: Short Fictions and Disturbances,Trigger Warning: Short Fictions and Disturbances,eng,3.92,29215,36263,4380,743,1738,7795,15225,10762,https://images.gr-assets.com/books/1415036119m/22522808.jpg,https://images.gr-assets.com/books/1415036119s/22522808.jpg
3105,1811543,1811543,1810889,33,441015832,9780441015830.0,Ilona Andrews,2008.0,Magic Burns,"Magic Burns (Kate Daniels, #2)",en-US,4.33,50899,55367,2651,253,757,6689,20587,27081,https://images.gr-assets.com/books/1311280284m/1811543.jpg,https://images.gr-assets.com/books/1311280284s/1811543.jpg
3106,3698,3698,1469913,135,143039024,9780143039020.0,"Graham Greene, Robert  Stone",1955.0,The Quiet American,The Quiet American,eng,3.96,30395,34078,2105,278,1386,7443,15431,9540,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3108,6541,6541,2408,102,425213382,9780425213380.0,Patricia Cornwell,1996.0,Cause of Death,"Cause of Death (Kay Scarpetta, #7)",en-US,3.93,35742,38137,649,289,1604,9915,14963,11366,https://images.gr-assets.com/books/1327632787m/6541.jpg,https://images.gr-assets.com/books/1327632787s/6541.jpg
3109,77430,77430,722040,104,393307050,9780393307050.0,Patrick O'Brian,1969.0,Master and Commander,Master and Commander,eng,4.1,31215,35391,2471,571,1645,6101,12271,14803,https://images.gr-assets.com/books/1467992540m/77430.jpg,https://images.gr-assets.com/books/1467992540s/77430.jpg
3110,969275,969275,954172,36,575077352,9780575077360.0,Akira Toriyama,1985.0,孫悟空と仲間たち,"Dragon Ball, Vol. 1: The Monkey King (Dragon Ball, #1)",eng,4.42,27382,28050,300,433,782,3109,5875,17851,https://images.gr-assets.com/books/1442541694m/969275.jpg,https://images.gr-assets.com/books/1442541694s/969275.jpg
3111,89187,89187,219037,46,441009425,9780441009430.0,Alastair Reynolds,2000.0,Revelation Space,Revelation Space,eng,3.97,30332,32980,1487,546,1680,6722,13424,10608,https://images.gr-assets.com/books/1405532042m/89187.jpg,https://images.gr-assets.com/books/1405532042s/89187.jpg
3112,7134202,7134202,7397180,54,316096156,9780316096160.0,"James Patterson, Maxine Paetro",2010.0,Private,"Private (Private, #1)",eng,3.88,31061,35260,2044,674,1955,8880,13118,10633,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3114,6054449,6054449,6230260,64,1416980067,9781416980060.0,Rachel Renée Russell,2009.0,Tales from a Not-So-Fabulous Life,"Tales from a Not-So-Fabulous Life (Dork Diaries, #1)",eng,4.16,31712,35781,2453,1199,1989,5522,8140,18931,https://images.gr-assets.com/books/1370064528m/6054449.jpg,https://images.gr-assets.com/books/1370064528s/6054449.jpg
3115,14384,14384,16422,52,1416509879,9781416509880.0,Kresley Cole,2006.0,A Hunger Like No Other,A Hunger Like No Other (Immortals After Dark #2),eng,4.21,49298,53312,2666,826,1858,8086,17040,25502,https://images.gr-assets.com/books/1357616154m/14384.jpg,https://images.gr-assets.com/books/1357616154s/14384.jpg
3116,10345927,10345927,15248718,35,159514398X,9781595143980.0,Beth Revis,2012.0,A Million Suns ,"A Million Suns (Across the Universe, #2)",eng,4.04,42620,45477,3824,891,2052,8715,16498,17321,https://images.gr-assets.com/books/1330214586m/10345927.jpg,https://images.gr-assets.com/books/1330214586s/10345927.jpg
3117,28251,28251,2122285,67,1841493155,9781841493150.0,Trudi Canavan,2002.0,The High Lord,"The High Lord (Black Magician Trilogy, #3)",eng,4.15,33784,38888,1208,341,1373,6631,14369,16174,https://images.gr-assets.com/books/1327357942m/28251.jpg,https://images.gr-assets.com/books/1327357942s/28251.jpg
3118,17383934,17383934,15778974,60,62107313,9780062107310.0,Amy Tan,2013.0,The Valley of Amazement,The Valley of Amazement,eng,3.6,27628,32532,4313,1327,3404,9266,11605,6930,https://images.gr-assets.com/books/1362956150m/17383934.jpg,https://images.gr-assets.com/books/1362956150s/17383934.jpg
3119,3465,3465,7258,54,446694851,9780446694860.0,"Nicholas Sparks, Micah Sparks",2004.0,Three Weeks with My Brother,Three Weeks With My Brother,eng,4.01,32208,33910,2654,674,1880,6982,11287,13087,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3120,24781,24781,1561725,62,080508052X,9780805080520.0,Lloyd Alexander,1968.0,The High King ,The High King (The Chronicles of Prydain #5),eng,4.26,41448,42870,897,443,837,6482,14622,20486,https://images.gr-assets.com/books/1407209964m/24781.jpg,https://images.gr-assets.com/books/1407209964s/24781.jpg
3121,9462812,9462812,10280032,32,62004018,9780062004020.0,Amy Plum,2011.0,Die for Me,"Die for Me (Revenants, #1)",eng,4.0,45756,48246,4319,1373,3235,9396,14472,19770,https://images.gr-assets.com/books/1358427893m/9462812.jpg,https://images.gr-assets.com/books/1358427893s/9462812.jpg
3123,2159,2159,1734580,71,452287081,9780452287080.0,John Perkins,2004.0,Confessions of an Economic Hit Man,Confessions of an Economic Hit Man,en-US,3.83,19726,26245,3036,663,1851,6174,10056,7501,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3124,426504,426504,1007116,135,802130305,9780802130300.0,"Jorge Luis Borges, Anthony Kerrigan, Anthony Bonner",1944.0,Ficciones,Ficciones,en-US,4.47,28657,34337,1561,265,750,3053,8890,21379,https://images.gr-assets.com/books/1388197956m/426504.jpg,https://images.gr-assets.com/books/1388197956s/426504.jpg
3125,37304,37304,412645,31,425141233,9780425141240.0,John Sandford,1993.0,Winter Prey,"Winter Prey (Lucas Davenport, #5)",eng,4.24,31336,32778,473,118,472,4965,12978,14245,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3126,4625,4625,8238,63,684843323,9780684843320.0,Ernest Hemingway,1925.0,The Complete Short Stories of Ernest Hemingway,The Complete Short Stories,en-US,4.28,28129,30304,684,388,770,3779,10307,15060,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3127,50033,50033,1627774,136,671037706,9780671037700.0,Ray Bradbury,1957.0,Dandelion Wine,"Dandelion Wine (Green Town, #1)",eng,4.08,32867,39979,3226,730,1958,7453,13001,16837,https://images.gr-assets.com/books/1374049845m/50033.jpg,https://images.gr-assets.com/books/1374049845s/50033.jpg
3128,43782,43782,43191,57,009947137X,9780099471370.0,Anne Rice,1989.0,The Mummy,The Mummy (Ramses the Damned #1),eng,3.81,34795,38317,850,812,3206,10236,12090,11973,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3129,6570502,6570502,6763564,56,385528752,9780385528760.0,"Chip Heath, Dan Heath",2010.0,Switch: How to Change Things When Change Is Hard,Switch: How to Change Things When Change Is Hard,eng,4.02,26820,30210,2072,672,1379,5703,11524,10932,https://images.gr-assets.com/books/1422839688m/6570502.jpg,https://images.gr-assets.com/books/1422839688s/6570502.jpg
3131,243705,243705,1816452,123,99470470,9780099470470.0,John Fowles,1963.0,The Collector,The Collector,eng,3.99,32129,37123,2315,497,1721,7744,14808,12353,https://images.gr-assets.com/books/1394828024m/243705.jpg,https://images.gr-assets.com/books/1394828024s/243705.jpg
3133,9594,33586715,6835609,69,99267543,9780099267550.0,Kurt Vonnegut Jr.,1997.0,Timequake,Timequake,eng,3.71,23562,28238,1240,479,2338,8403,10686,6332,https://images.gr-assets.com/books/1405784951m/9594.jpg,https://images.gr-assets.com/books/1405784951s/9594.jpg
3135,17262366,17262366,23859166,41,767919408,9780767919400.0,Bill Bryson,2013.0,One Summer: America 1927,"One Summer: America, 1927",eng,4.06,27237,32545,4011,565,1114,5500,13918,11448,https://images.gr-assets.com/books/1380292864m/17262366.jpg,https://images.gr-assets.com/books/1380292864s/17262366.jpg
3136,41967,41967,1004459,74,752876821,9780752876820.0,Maeve Binchy,1996.0,Evening Class,Evening Class,en-GB,3.98,32639,34551,856,202,1225,8694,13528,10902,https://images.gr-assets.com/books/1368673760m/41967.jpg,https://images.gr-assets.com/books/1368673760s/41967.jpg
3137,34919,34919,201738,45,1857239016,9781857239010.0,Terry Brooks,1993.0,The Talismans of Shannara,"The Talismans of Shannara (Heritage of Shannara, #4)",eng,4.01,32139,33753,162,439,1428,7537,12367,11982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3139,226378,226378,166902,317,014044176X,9780140441760.0,"Mikhail Lermontov, Paul Foote",1840.0,Герой нашего времени,A Hero of Our Time,eng,4.11,29747,33953,983,499,1558,6234,11100,14562,https://images.gr-assets.com/books/1344023178m/226378.jpg,https://images.gr-assets.com/books/1344023178s/226378.jpg
3140,9943,9943,3014463,30,084230052X,9780842300520.0,Francine Rivers,1997.0,The Atonement Child,The Atonement Child,en-US,4.26,29250,30412,1083,321,949,4364,9593,15185,https://images.gr-assets.com/books/1406513472m/9943.jpg,https://images.gr-assets.com/books/1406513472s/9943.jpg
3143,10222,10222,114,59,031215125X,9780312151260.0,M.M. Kaye,1978.0,The Far Pavilions,The Far Pavilions,en-US,4.2,33348,34522,1044,302,1071,5665,11733,15751,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3144,2211221,2211221,2217009,72,385340567,9780385340560.0,Lee Child,2008.0,Nothing to Lose,"Nothing to Lose (Jack Reacher, #12)",en-US,3.9,31780,38198,1981,480,2161,9160,15125,11272,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3146,20819682,20819682,40165571,88,1101874082,9781101874080.0,Paulo Coelho,2014.0,Adultério,Adultery,eng,3.01,24797,32317,3412,3996,6824,10484,6761,4252,https://images.gr-assets.com/books/1406247571m/20819682.jpg,https://images.gr-assets.com/books/1406247571s/20819682.jpg
3147,22443261,22443261,15035866,38,,,Brandon Sanderson,2013.0,The Rithmatist ,"The Rithmatist (The Rithmatist, #1)",eng,4.25,15977,36047,4864,156,652,4730,15170,15339,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3149,196613,196613,3378802,36,762424931,9780762424930.0,"Rory Freedman, Kim Barnouin",2005.0,"Skinny Bitch: A No-Nonsense, Tough-Love Guide for Savvy Girls Who Want to Stop Eating Crap and Start Looking Fabulous!",Skinny Bitch,en-US,3.34,26665,29089,4034,2817,4432,8117,7358,6365,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3153,107779,107779,2642843,70,743452925,9780743452920.0,Julie Garwood,1989.0,The Bride,"The Bride (Lairds' Fiancées, #1)",eng,4.26,39925,44409,1672,595,1345,6414,13624,22431,https://images.gr-assets.com/books/1334369134m/107779.jpg,https://images.gr-assets.com/books/1334369134s/107779.jpg
3154,2836109,2836109,2862215,40,1741662095,9781741662090.0,John Flanagan,2007.0,Erak's Ransom,"Erak's Ransom (Ranger's Apprentice, #7)",eng,4.31,34286,38983,1188,295,816,5298,12753,19821,https://images.gr-assets.com/books/1327918666m/2836109.jpg,https://images.gr-assets.com/books/1327918666s/2836109.jpg
3155,18114060,18114060,25441290,73,525953493,9780525953490.0,Harlan Coben,2014.0,Missing Υou,Missing You,eng,3.95,24925,33190,3222,372,1335,7150,14937,9396,https://images.gr-assets.com/books/1373737793m/18114060.jpg,https://images.gr-assets.com/books/1373737793s/18114060.jpg
3157,6348045,6348045,6534539,40,1741663024,9781741663020.0,John Flanagan,2009.0,Halt's Peril,"Halt's Peril (Ranger's Apprentice, #9)",eng,4.38,33782,37525,994,246,681,4358,11472,20768,https://images.gr-assets.com/books/1327902875m/6348045.jpg,https://images.gr-assets.com/books/1327902875s/6348045.jpg
3158,715834,715834,1238418,101,345447867,9780345447870.0,Tess Gerritsen,2002.0,The Apprentice,"The Apprentice (Rizzoli & Isles, #2)",eng,4.14,32519,38256,1658,158,852,6850,16148,14248,https://images.gr-assets.com/books/1467859772m/715834.jpg,https://images.gr-assets.com/books/1467859772s/715834.jpg
3159,1127996,1127996,1425869,76,307098222,9780307098220.0,Betty Crocker,1969.0,Betty Crocker's Cookbook,Betty Crocker's Cookbook,eng,4.25,27892,29108,266,410,896,4740,8058,15004,https://images.gr-assets.com/books/1431198491m/1127996.jpg,https://images.gr-assets.com/books/1431198491s/1127996.jpg
3160,359410,359410,349532,42,312367465,9780312367470.0,Gabrielle Zevin,2005.0,Elsewhere,Elsewhere,en-US,3.91,40906,43141,4669,954,3013,9711,14537,14926,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3161,11737271,11737271,16686457,81,525952276,9780525952280.0,Harlan Coben,2012.0,Stay Close,Stay Close,eng,3.87,29812,32817,2055,472,1599,8353,13546,8847,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
